PK_DetEmpresas;cd_natureza_juridica;de_natureza_juridica;de_situacao;de_classif_natureza_juridica;fl_optante_simples;qt_filial;tipo_empresa;fl_optante_simei;de_saude_tributaria;de_nivel_atividade;nu_ordem
7546;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
5909;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
26298;2143;COOPERATIVA;PR;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
14385;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
14438;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
6471;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
14469;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
5801;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;2
14438;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
2179;2054;SOCIEDADE ANONIMA FECHADA;SC;BAIXADA;0;;PRIVADO;0;;INATIVA;
15591;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;2
6158;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
26552;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
5756;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;4
7417;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;1
6466;2135;EMPRESARIO INDIVIDUAL;PA;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;2
28162;4120;PRODUTOR RURAL PESSOA FISICA;SP;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;2
7194;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
13928;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;1
5901;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;4
24128;3999;ASSOCIACAO PRIVADA;MS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
24058;3999;ASSOCIACAO PRIVADA;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
33499;2135;EMPRESARIO INDIVIDUAL;RN;BAIXADA;1;;PRIVADO;1;VERDE;INATIVA;0
26232;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
13756;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;AZUL;MEDIA;0
30312;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
13822;2062;SOCIEDADE EMPRESARIA LIMITADA;PA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;2
2016;4090;CANDIDATO A CARGO POLITICO ELETIVO;TO;BAIXADA;0;;PRIVADO;0;;INATIVA;0
5765;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
7096;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;2
14201;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;1
5551;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;3
28002;2062;SOCIEDADE EMPRESARIA LIMITADA;AC;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
20;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;1
5888;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
14353;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
14216;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
7344;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
2152;4090;CANDIDATO A CARGO POLITICO ELETIVO;PB;BAIXADA;0;;PRIVADO;0;;INATIVA;
31530;2135;EMPRESARIO INDIVIDUAL;SC;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
23417;3999;ASSOCIACAO PRIVADA;PB;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
24049;3999;ASSOCIACAO PRIVADA;SE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
37586;1244;MUNICIPIO;MG;ATIVA;0;;PUBLICO;0;AZUL;ALTA;0
15366;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;1
23818;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;AM;ATIVA;0;;PUBLICO;0;AMARELO;MEDIA;0
6334;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;0
33282;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;1;VERMELHO;MEDIA;0
7200;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
7337;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
36622;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
5863;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
23117;3999;ASSOCIACAO PRIVADA;ES;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;1
7381;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
26656;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
26707;2232;SOCIEDADE SIMPLES PURA;PR;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
26694;1015;ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL;MT;ATIVA;0;;PUBLICO;0;VERDE;ALTA;0
5925;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
31807;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;3
31875;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;1
24433;2062;SOCIEDADE EMPRESARIA LIMITADA;GO;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
5901;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
15493;2135;EMPRESARIO INDIVIDUAL;MG;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;1
9;2240;SOCIEDADE SIMPLES LIMITADA;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;2
9;2240;SOCIEDADE SIMPLES LIMITADA;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;1
6334;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;2
15388;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;2
23471;3999;ASSOCIACAO PRIVADA;RS;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
6984;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;VERDE;ALTA;2
14514;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;1
28465;2054;SOCIEDADE ANONIMA FECHADA;MT;ATIVA;0;6;PRIVADO;0;VERDE;ALTA;0
14560;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;2
14547;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;1;;PRIVADO;1;AZUL;BAIXA;0
5875;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;1;;PRIVADO;0;VERDE;ALTA;3
123;2135;EMPRESARIO INDIVIDUAL;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;
33063;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
13515;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
7486;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;AMARELO;BAIXA;3
23051;3999;ASSOCIACAO PRIVADA;TO;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
31527;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
27408;3085;CONDOMINIO EDILICIO;ES;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
23022;3069;FUNDACAO PRIVADA;RS;ATIVA;0;4;PRIVADO;0;AZUL;ALTA;3
6064;2135;EMPRESARIO INDIVIDUAL;RJ;ATIVA;1;;PRIVADO;1;VERDE;MEDIA;0
7381;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
6725;2135;EMPRESARIO INDIVIDUAL;RS;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;4
14520;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
33335;2135;EMPRESARIO INDIVIDUAL;;BAIXADA;1;;PRIVADO;0;VERMELHO;INATIVA;0
7499;2135;EMPRESARIO INDIVIDUAL;RS;BAIXADA;1;;PRIVADO;1;VERDE;INATIVA;3
24433;2062;SOCIEDADE EMPRESARIA LIMITADA;GO;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
23778;3999;ASSOCIACAO PRIVADA;PA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
9;2240;SOCIEDADE SIMPLES LIMITADA;SP;BAIXADA;0;;PRIVADO;0;;INATIVA;0
6292;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;AMARELO;BAIXA;1
40;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;0
36519;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;;PRIVADO;0;LARANJA;BAIXA;0
7306;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
14578;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;1
33345;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;0
5888;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;3
29333;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;2;PRIVADO;0;VERMELHO;ALTA;0
14560;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
7248;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
11149;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
40;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;3
23674;3999;ASSOCIACAO PRIVADA;PA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
27012;3085;CONDOMINIO EDILICIO;PA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
7120;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
27065;3085;CONDOMINIO EDILICIO;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
12413;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;0
8416;2135;EMPRESARIO INDIVIDUAL;TO;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;3
24482;2151;CONSORCIO DE SOCIEDADES;RJ;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
23022;3069;FUNDACAO PRIVADA;RS;ATIVA;0;4;PRIVADO;0;AZUL;ALTA;2
6271;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;4
33855;2062;SOCIEDADE EMPRESARIA LIMITADA;PB;BAIXADA;0;;PRIVADO;0;VERMELHO;INATIVA;2
6057;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;0
7486;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;AMARELO;BAIXA;2
12404;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
7248;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;2
25019;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;0
6253;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;VERDE;ALTA;1
5837;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
31972;2143;COOPERATIVA;PA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
12295;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;LARANJA;MUITO BAIXA;2
12094;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;1
6388;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;2
40;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;2
23000;3999;ASSOCIACAO PRIVADA;RJ;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
23783;3999;ASSOCIACAO PRIVADA;MT;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
43;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;BAIXADA;0;;PRIVADO;0;;INATIVA;1
32606;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
7139;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;LARANJA;BAIXA;0
12199;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;2
12114;2135;EMPRESARIO INDIVIDUAL;RR;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
276;2054;SOCIEDADE ANONIMA FECHADA;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;
30560;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PR;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
32771;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;2;PRIVADO;0;VERMELHO;MEDIA;0
8507;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
2467;3131;ENTIDADE SINDICAL;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
6388;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;4
334;2135;EMPRESARIO INDIVIDUAL;MS;BAIXADA;0;;PRIVADO;0;;INATIVA;1
13496;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;4
30523;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
372;2062;SOCIEDADE EMPRESARIA LIMITADA;MS;BAIXADA;0;;PRIVADO;0;;INATIVA;0
310;2062;SOCIEDADE EMPRESARIA LIMITADA;AM;BAIXADA;0;;PRIVADO;0;;INATIVA;2
23016;3999;ASSOCIACAO PRIVADA;RJ;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
13461;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;2
13413;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;1;AZUL;BAIXA;1
30560;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PR;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;4
6601;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
7147;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
26826;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
30718;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
26757;2240;SOCIEDADE SIMPLES LIMITADA;CE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
23029;3999;ASSOCIACAO PRIVADA;CE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
6605;2135;EMPRESARIO INDIVIDUAL;PB;ATIVA;1;;PRIVADO;1;VERDE;ALTA;1
26772;2232;SOCIEDADE SIMPLES PURA;SP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
27173;3085;CONDOMINIO EDILICIO;CE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
785;2135;EMPRESARIO INDIVIDUAL;RN;BAIXADA;0;;PRIVADO;0;;INATIVA;1
5996;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;VERDE;ALTA;4
23695;3999;ASSOCIACAO PRIVADA;AL;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;1
37549;1201;FUNDO PUBLICO;MG;ATIVA;0;;PUBLICO;0;AZUL;ALTA;0
37498;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;2;PRIVADO;0;AZUL;MEDIA;0
37560;1015;ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL;DF;ATIVA;0;;PUBLICO;0;VERDE;ALTA;0
6388;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;3
26434;2143;COOPERATIVA;BA;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
13184;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;0
7041;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;3
6029;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;4
6725;2135;EMPRESARIO INDIVIDUAL;RS;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
2547;4090;CANDIDATO A CARGO POLITICO ELETIVO;AL;BAIXADA;0;;PRIVADO;0;;INATIVA;
7078;2135;EMPRESARIO INDIVIDUAL;MG;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
7499;2135;EMPRESARIO INDIVIDUAL;RS;BAIXADA;1;;PRIVADO;1;VERDE;INATIVA;2
18672;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
24230;3131;ENTIDADE SINDICAL;SP;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
24381;4014;EMPRESA INDIVIDUAL IMOBILIARIA;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
7554;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;1
6057;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;4
24188;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;PI;ATIVA;0;;PUBLICO;0;VERDE;MEDIA;0
7018;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
6308;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;2
2575;4014;EMPRESA INDIVIDUAL IMOBILIARIA;AP;BAIXADA;0;;PRIVADO;0;;INATIVA;
2579;2046;SOCIEDADE ANONIMA ABERTA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;
167;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;BAIXADA;0;;PRIVADO;0;;INATIVA;
23852;3131;ENTIDADE SINDICAL;MG;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
24211;3999;ASSOCIACAO PRIVADA;CE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
24211;3999;ASSOCIACAO PRIVADA;CE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
6670;2062;SOCIEDADE EMPRESARIA LIMITADA;AP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
6308;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;4
7554;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;3
24693;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
7554;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;0
7408;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;3;PRIVADO;0;VERDE;ALTA;0
7135;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
6687;2135;EMPRESARIO INDIVIDUAL;PI;ATIVA;1;;PRIVADO;1;AMARELO;BAIXA;0
28083;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;0;3;PRIVADO;0;AZUL;ALTA;3
6937;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
1145;4090;CANDIDATO A CARGO POLITICO ELETIVO;ES;BAIXADA;0;;PRIVADO;0;;INATIVA;
6937;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
7496;2135;EMPRESARIO INDIVIDUAL;PE;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;2
7436;2135;EMPRESARIO INDIVIDUAL;PI;ATIVA;1;;PRIVADO;1;VERDE;MEDIA;0
7425;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
33582;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
575;3999;ASSOCIACAO PRIVADA;RJ;BAIXADA;0;;PRIVADO;0;;INATIVA;0
26494;4120;PRODUTOR RURAL PESSOA FISICA;SP;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
13216;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
594;4090;CANDIDATO A CARGO POLITICO ELETIVO;GO;BAIXADA;0;;PRIVADO;0;;INATIVA;0
6271;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
6285;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;BAIXADA;1;;PRIVADO;0;LARANJA;INATIVA;0
6601;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
5863;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
975;2135;EMPRESARIO INDIVIDUAL;AC;BAIXADA;0;;PRIVADO;0;;INATIVA;
13257;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;0
23029;3999;ASSOCIACAO PRIVADA;CE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
6937;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
640;3999;ASSOCIACAO PRIVADA;MG;BAIXADA;0;;PRIVADO;0;;INATIVA;0
23070;2143;COOPERATIVA;SP;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
7554;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;2
23070;2143;COOPERATIVA;SP;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
1999;2054;SOCIEDADE ANONIMA FECHADA;RS;BAIXADA;0;;PRIVADO;0;;INATIVA;
5830;2135;EMPRESARIO INDIVIDUAL;RJ;ATIVA;1;;PRIVADO;1;AMARELO;BAIXA;0
28609;2062;SOCIEDADE EMPRESARIA LIMITADA;MS;ATIVA;0;5;PRIVADO;0;VERMELHO;MEDIA;0
23062;3131;ENTIDADE SINDICAL;CE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
7248;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
7005;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;4
1693;4090;CANDIDATO A CARGO POLITICO ELETIVO;BA;BAIXADA;0;;PRIVADO;0;;INATIVA;
906;2135;EMPRESARIO INDIVIDUAL;MT;BAIXADA;0;;PRIVADO;0;;INATIVA;
13189;2135;EMPRESARIO INDIVIDUAL;SP;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
6018;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
32934;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
29213;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
24693;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
27284;3085;CONDOMINIO EDILICIO;CE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
6573;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;;PRIVADO;1;VERDE;ALTA;3
